Year,Month,Met region,Station ,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mch,Mfv
1899,Jul,North,RWL,88.2,98.6,77.7,7.17,13,72,1,1222
1899,Jul,West,PSH,92.7,104,81.4,0.88,2,66,0,822
1899,Jul,West,DIK,94.9,104.9,84.9,0.03,1,60,0,602
1899,Jul,West,MLT,94.6,103.5,85.6,0.71,1,64,0,686
1899,Jul,West,SRS,93.6,102.6,84.6,0.5,1,55,5,1194
1899,Aug,Central,DLH,91.7,99.6,83.7,1.24,2,56,12,1598
1899,Aug,Central,LAH,92.5,102.7,82.3,0.9,2,62,122,1556
1899,Aug,Submontane,LDH,90.1,99,81.1,1.1,3,67,7,1247
1899,Aug,North,SLK,91.7,101.7,81.7,1.25,5,62,57,1895
1899,Aug,North,RWL,87.4,98.9,75.9,4.72,5,71,0,1049
1899,Aug,West,PSH,89.4,101.6,77,0.95,2,63,0,765
1899,Aug,West,DIK,91.3,101.6,81,2.96,2,68,0,722
1899,Aug,West,MLT,92.7,102.9,82.5,0.62,1,62,0,626
1899,Aug,West,SRS,94.8,104.5,85.1,0,0,46,0,1605
1899,Sep,Central,DLH,89.8,98.9,80.6,0.22,1,47,0,1172
1899,Sep,Central,LAH,89.8,104.3,75.3,0.25,1,49,29,1407
1899,Sep,Submontane,LDH,89.1,101.2,77,0.3,1,50,1,1058
1899,Sep,North,SLK,90.3,103.8,76.7,0.31,1,52,4,1615
1899,Sep,North,RWL,85.2,100.1,70.3,2.47,3,68,0,1122
1899,Sep,West,PSH,84.7,98.9,70.5,0,0,54,0,752
1899,Sep,West,DIK,87.5,101.6,73.3,0.12,1,58,0,585
1899,Sep,West,MLT,90.6,103.7,77.4,0,0,52,3,747
1899,Sep,West,SRS,91.5,103.7,79.3,0.09,1,38,0,1154
1899,Oct,Central,DLH,81.2,94.3,68.1,0,0,40,0,1000
1899,Oct,Central,LAH,77.6,95.8,59.3,0.1,1,47,15,1510
1899,Oct,Submontane,LDH,78,93.5,62.4,0.32,2,46,0,1229
1899,Oct,North,SLK,78.8,95.4,62.1,0,0,54,0,1612
1899,Oct,North,RWL,73.5,90.3,56.7,1.01,2,56,0,1416
1899,Oct,West,PSH,73,88.7,57.3,0.06,1,53,0,1063
1899,Oct,West,DIK,76.4,93.6,59.1,0,0,48,0,626
1899,Oct,West,MLT,79.7,96.6,62.7,0,0,44,64,1076
1899,Oct,West,SRS,79.1,96.4,61.7,0,0,33,0,1180
1899,Nov,Central,DLH,71.4,84.7,58.1,0,0,41,0,1175
1899,Nov,Central,LAH,69.1,84.9,53.3,0,0,55,0,1654
1899,Nov,Submontane,LDH,67.7,80.7,54.8,0,0,51,0,1138
1899,Nov,North,SLK,68.8,83.5,54,0,0,52,0,1481
1899,Nov,North,RWL,63.5,79.2,47.8,0.03,1,60,0,1702
1899,Nov,West,PSH,54.4,78.8,49.9,0,0,54,0,1097
1899,Nov,West,DIK,67.5,83.4,51.5,0,0,59,0,979
1899,Nov,West,MLT,70.3,85.3,55.2,0.05,1,55,50,1028
1899,Nov,West,SRS,70.3,86.6,53.9,0,0,44,0,1372
1899,Dec,Central,DLH,64.5,77,52,0,0,47,0,12692
1899,Dec,Central,LAH,61.1,77.2,45,0,0,70,0,18305
1899,Dec,Submontane,LDH,60.1,74,46.1,0,0,63,0,11776
1899,Dec,North,SLK,59.9,74.2,45.5,0,0,62,0,17459
1899,Dec,North,RWL,56.3,70.9,41.8,0,0,63,0,17960
1899,Dec,West,PSH,56.8,69.9,43.7,0.05,1,65,0,11042
1899,Dec,West,DIK,59.6,75.1,44.1,0,0,69,0,10532
1899,Dec,West,MLT,63.5,77.9,49.1,0,0,62,0,11191
1899,Dec,West,SRS,62.5,78.6,46.4,0,0,59,303,15399
1900,Jan,Central,DLH,58.2,68.5,47.9,0.84,3,58,0,1201
1900,Jan,Central,LAH,54.2,67,41.4,0.45,2,77,0,1783
1900,Jan,Submontane,LDH,55.2,65.5,44.8,1.33,2,73,0,1009
1900,Jan,North,SLK,53.9,65.1,42.7,2.37,3,70,0,1345
1900,Jan,North,RWL,50.1,61.6,38.5,3.49,6,73,0,2399
1900,Jan,West,PSH,49.9,61.3,38.5,1.57,5,72,0,1429
1900,Jan,West,DIK,52.7,66.4,38.9,0.58,3,67,0,1245
1900,Jan,West,MLT,54.2,67.5,40.9,0.21,1,66,0,1166
1900,Jan,West,SRS,55,68.7,41.2,0,0,61,89,2039
1900,Feb,Central,DLH,64.9,75.9,53.8,0,0,54,0,910
1900,Feb,Central,LAH,59.8,72.6,46.9,0.32,2,76,0,1254
1900,Feb,Submontane,LDH,60.7,72,49.4,0.31,1,70,0,705
1900,Feb,North,SLK,59.3,70.6,48,0.78,3,72,0,991
1900,Feb,North,RWL,NA,64.9,NA,1.34,4,78,0,1639
1900,Feb,West,PSH,54.6,64.9,44.3,1.37,5,79,0,983
1900,Feb,West,DIK,58.8,72.3,45.2,0.2,1,69,0,972
1900,Feb,West,MLT,62.4,75.2,49.5,0.37,2,59,0,890
1900,Feb,West,SRS,61.9,74.8,48.9,0.09,1,58,2,1688
1900,Mar,Central,DLH,79,91,67,0.55,1,38,0,1046
1900,Mar,Central,LAH,73.9,89.7,58.1,0.19,1,57,0,1123
1900,Mar,Submontane,LDH,74.7,83.9,60.5,0.03,1,52,0,817
1900,Mar,North,SLK,73.2,87.4,59,0.9,2,59,0,1019
1900,Mar,North,RWL,68.1,80.7,54.5,0.91,2,62,0,1304
1900,Mar,West,PSH,67.2,79.2,55.1,0.9,1,71,0,887
1900,Mar,West,DIK,71.9,86.5,57.2,0.51,2,67,0,745
1900,Mar,West,MLT,76.6,91.3,61.9,0.1,1,53,0,718
1900,Mar,West,SRS,76.3,91.9,60.6,0.02,1,55,515,2660
1900,Apr,Central,DLH,83.1,93.6,72.5,1.04,3,42,39,1216
1900,Apr,Central,LAH,78.2,91.9,64.5,0.38,2,50,1,1203
1900,Apr,Submontane,LDH,79,91.3,66.6,2.38,3,50,1,984
1900,Apr,North,SLK,77.3,89.9,64.6,0.44,1,49,0,1077
1900,Apr,North,RWL,68.1,81.7,54.5,3.75,6,59,0,1139
1900,Apr,West,PSH,69.1,80.6,57.6,1.99,7,66,0,859
1900,Apr,West,DIK,75,87.7,62.3,0.73,3,67,0,697
1900,Apr,West,MLT,80.4,92.9,67.8,0.39,2,50,0,732
1900,Apr,West,SRS,80.7,93.9,67.4,1.17,1,49,1735,4221
1900,May,Central,DLH,93,103,82.9,0.41,2,36,1,1588
1900,May,Central,LAH,89.9,104.4,75.5,0.46,1,42,11,1541
1900,May,Submontane,LDH,90.4,103.2,77.5,0.28,1,39,0,1033
1900,May,North,SLK,90,103,76.9,0.53,2,46,0,1495
1900,May,North,RWL,82.7,96.2,69.1,2.25,7,47,0,1470
1900,May,West,PSH,82.5,95.4,69.6,2.36,4,52,16,1055
1900,May,West,DIK,87.6,101,74.1,1.61,1,57,125,1055
1900,May,West,MLT,92.8,106.1,79.5,0.44,2,44,0,976
1900,May,West,SRS,92.4,104.7,80.1,0.53,1,47,925,3661
1900,Jun,Central,DLH,94.9,104,85.7,1.36,4,46,88,1515
1900,Jun,Central,LAH,96.8,109.8,83.8,0.22,1,37,302,1918
1900,Jun,Submontane,LDH,96.3,107.5,85.1,1.49,3,43,0,1132
1900,Jun,North,SLK,97.6,109.4,85.7,0.21,1,45,0,1545
1900,Jun,North,RWL,92.1,106.9,77.3,0,0,32,7,1496
1900,Jun,West,PSH,91.8,106.9,76.7,0.07,1,40,67,1149
1900,Jun,West,DIK,96,109,82.9,0.04,1,57,77,774
1900,Jun,West,MLT,99.7,110.7,88.7,0.13,1,49,0,949
1900,Jun,West,SRS,98,108.6,87.3,0.61,2,48,1369,3745
1900,Jul,Central,DLH,89.5,96.6,82.4,4.71,9,71,126,1279
1900,Jul,Central,LAH,93.8,103.8,83.8,6.14,5,64,1371,1998
1900,Jul,Submontane,LDH,89.9,97.4,82.4,5.02,5,70,36,1142
1900,Jul,North,SLK,91.8,101.2,82.2,8.29,9,64,91,1655
1900,Jul,North,RWL,89.7,100.6,78.7,6.93,9,66,431,1491
1900,Jul,West,PSH,93.6,106.5,80.8,0.19,1,58,229,1104
1900,Jul,West,DIK,95.4,196.1,84.6,1.11,2,62,139,890
1900,Jul,West,MLT,97.3,106.6,88,0,0,62,6,865
1900,Jul,West,SRS,94.7,103.9,85.2,0,0,66,1594,3613
1900,Aug,Central,DLH,85.9,91.4,80.3,4.14,13,81,80,1154
1900,Aug,Central,LAH,88.9,96.7,81.1,5.67,5,78,864,1957
1900,Aug,Submontane,LDH,85.1,90.5,79.7,26.86,11,86,193,1480
1900,Aug,North,SLK,87.6,95,80.1,7.89,6,78,182,1810
1900,Aug,North,RWL,86.6,95,78.2,4.93,8,75,377,1437
1900,Aug,West,PSH,89.3,100,78.5,1.34,4,72,69,1120
1900,Aug,West,DIK,92.6,102.8,82.3,0.71,3,72,34,649
1900,Aug,West,MLT,93.5,103,84,1.59,4,69,37,819
1900,Aug,West,SRS,89.6,97.3,81.9,2.03,4,81,121,3017
1900,Sep,Central,DLH,81,85.6,76.3,19.38,14,86,44,1561
1900,Sep,Central,LAH,83.7,91.9,75.5,7.13,8,85,312,2943
1900,Sep,Submontane,LDH,81.5,87.6,75.4,11.33,10,87,210,2904
1900,Sep,North,SLK,83.9,91.4,76.3,5.49,11,83,195,4418
1900,Sep,North,RWL,82.1,91.2,72.9,6.45,5,78,18,1446
1900,Sep,West,PSH,84.4,94.5,74.3,0.71,3,77,182,1139
1900,Sep,West,DIK,88.4,98.5,78.3,0.48,2,72,12,706
1900,Sep,West,MLT,90.9,100.8,81,0,0,70,20,919
1900,Sep,West,SRS,83.5,91.6,75.3,2.31,4,89,8,4568
1900,Oct,Central,DLH,77.9,88.2,67.5,0.14,1,58,5,3285
1900,Oct,Central,LAH,76.1,90.9,61.2,0.17,1,70,28,7125
1900,Oct,Submontane,LDH,75.3,87.9,62.6,0,0,69,0,6471
1900,Oct,North,SLK,77,90.3,63.7,0.11,1,59,53,8560
1900,Oct,North,RWL,71.6,86.6,56.5,0.59,2,57,2,1657
1900,Oct,West,PSH,72.3,86.9,57.7,0.05,0,62,428,1587
1900,Oct,West,DIK,76.6,91.6,61.6,0.11,1,58,0,1118
1900,Oct,West,MLT,79.1,94.9,63.2,0,0,58,134,1321
1900,Oct,West,SRS,77.8,93.1,62.5,0,0,62,23,9969
1900,Nov,Central,DLH,71.8,83.5,60,0.02,1,58,0,4443
1900,Nov,Central,LAH,69.6,85.4,53.8,0,0,75,3,10591
1900,Nov,Submontane,LDH,68.4,81.4,55.3,0,0,72,0,5530
1900,Nov,North,SLK,69.2,82.9,55.4,0,0,68,0,6310
1900,Nov,North,RWL,65.4,79.7,51.1,0,0,66,0,1484
1900,Nov,West,PSH,64.5,78.7,50.2,0.09,1,67,14,1548
1900,Nov,West,DIK,69.1,84.4,53.8,0,0,63,0,1029
1900,Nov,West,MLT,71.9,87.1,56.7,0,0,64,19,1499
1900,Nov,West,SRS,77.8,86.4,55.6,0,0,66,18,9616
1900,Dec,Central,DLH,60.7,69.9,51.5,1.06,4,74,0,2482
1900,Dec,Central,LAH,56.6,68.4,44.7,0.94,3,91,0,9115
1900,Dec,Submontane,LDH,57.6,67.2,48,1.55,3,85,0,3654
1900,Dec,North,SLK,56.7,67,46.4,1.44,4,79,0,3532
1900,Dec,North,RWL,54.2,64.7,44,3.08,5,79,0,1475
1900,Dec,West,PSH,53.6,65,42.2,0.89,3,74,0,1336
1900,Dec,West,DIK,55.2,68.8,41.6,0.63,2,79,0,1165
1900,Dec,West,MLT,58.7,70.5,46.9,0.6,2,78,0,1416
1900,Dec,West,SRS,58.1,70.4,45.7,0.44,2,79,0,5527
