Year,Month,Met region,Station ,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mtotal,Mmille,Mch,Mfv
1898,Mar,East Coast Central,MSL,78.60,92.30,69.70,0.00,0.00,80.00,2434.00,,297.00,827.00
1898,Mar,Central,BLL,80.00,100.50,70.70,0.00,0.00,46.00,1662.00,,0.00,866.00
1898,Mar,East Coast North,VZG,79.00,90.90,71.60,0.00,0.00,71.00,2655.00,,151.00,1997.00
1898,Apr,South,MDR,84.40,99.40,77.10,2.24,3.00,72.00,4351.00,,1883.00,965.00
1898,Apr,South Central,SLM,83.20,100.90,75.90,4.96,4.00,71.00,3554.00,,685.00,1320.00
1898,Apr,South Central,CMB,80.00,98.20,74.00,0.86,2.00,79.00,3282.00,,963.00,1021.00
1898,Apr,East Coast South,NGP,86.10,91.90,80.10,0.00,0.00,74.00,2984.00,,172.00,240.00
1898,Apr,East Coast South,TRC,84.80,102.70,78.50,3.51,2.00,68.00,2367.00,,516.00,392.00
1898,Apr,East Coast South,MDS,84.90,92.70,77.80,0.00,0.00,76.00,1329.00,,8.00,446.00
1898,Apr,East Coast Central,MSL,85.10,94.40,78.20,0.00,0.00,78.00,2445.00,,273.00,813.00
1898,Apr,Central,BLL,84.30,103.80,76.90,1.73,4.00,47.00,1725.00,,8.00,723.00
1898,Apr,East Coast North,VZG,84.50,92.60,78.80,0.78,1.00,73.00,1958.00,,30.00,1454.00
1898,May,South,MDR,84.60,99.90,77.90,4.17,6.00,70.00,2655.00,,483.00,777.00
1898,May,South Central,SLM,83.60,99.50,76.10,4.81,8.00,72.00,3324.00,,382.00,1332.00
1898,May,South Central,CMB,80.70,95.80,73.80,2.25,4.00,75.00,2762.00,,108.00,1125.00
1898,May,East Coast South,NGP,87.20,100.80,79.30,0.42,1.00,67.00,3545.00,,190.00,351.00
1898,May,East Coast South,TRC,85.20,102.80,79.20,2.55,4.00,67.00,2457.00,,243.00,472.00
1898,May,East Coast South,MDS,88.90,100.00,81.30,0.65,1.00,62.00,1501.00,,1.00,560.00
1898,May,East Coast Central,MSL,90.30,102.50,83.10,0.42,1.00,68.00,3506.00,,198.00,1332.00
1898,May,Central,BLL,84.50,102.70,77.50,2.08,3.00,44.00,1713.00,,37.00,626.00
1898,May,East Coast North,VZG,88.00,94.90,82.10,1.49,3.00,72.00,2090.00,,22.00,1640.00
1898,Jun,South,MDR,85.10,97.50,78.00,0.12,1.00,63.00,2716.00,,208.00,919.00
1898,Jun,South Central,SLM,81.60,96.60,75.60,0.80,3.00,71.00,2956.00,,50.00,1332.00
1898,Jun,South Central,CMB,78.60,90.70,72.70,0.78,4.00,77.00,2886.00,,135.00,1240.00
1898,Jun,East Coast South,NGP,85.80,99.70,79.30,2.59,3.00,61.00,3292.00,,127.00,354.00
1898,Jun,East Coast South,TRC,85.00,100.80,79.70,0.08,1.00,62.00,2319.00,,299.00,428.00
1898,Jun,East Coast South,MDS,86.30,98.60,81.10,2.09,5.00,63.00,1421.00,,1.00,514.00
1898,Jun,East Coast Central,MSL,85.10,96.70,79.10,6.88,7.00,76.00,3054.00,,249.00,1044.00
1898,Jun,Central,BLL,80.90,93.70,76.30,1.31,2.00,51.00,1665.00,,28.00,608.00
1898,Jun,East Coast North,VZG,85.10,92.70,80.80,8.46,7.00,75.00,1990.00,,2.00,1623.00
1898,Jul,South,MDR,84.40,97.90,77.60,2.06,2.00,63.00,2746.00,,232.00,916.00
1898,Jul,South Central,SLM,80.10,96.60,74.80,1.25,3.00,74.00,2858.00,,0.00,1289.00
1898,Jul,South Central,CMB,76.10,89.20,71.70,0.47,1.00,86.00,2692.00,,6.00,1211.00
1898,Jul,East Coast South,NGP,85.50,99.50,79.90,0.93,3.00,66.00,3822.00,,322.00,302.00
1898,Jul,East Coast South,TRC,83.80,99.30,79.30,0.28,1.00,60.00,2666.00,,672.00,407.00
1898,Jul,East Coast South,MDS,84.50,97.40,78.50,3.40,10.00,68.00,1806.00,,88.00,604.00
1898,Jul,East Coast Central,MSL,81.80,91.40,77.70,7.47,12.00,80.00,4387.00,,836.00,1448.00
1898,Jul,Central,BLL,79.10,90.70,75.20,0.87,3.00,57.00,1737.00,,22.00,576.00
1898,Jul,East Coast North,VZG,83.00,90.10,79.50,5.25,5.00,77.00,2052.00,,0.00,1701.00
1898,Aug,South,MDR,82.70,97.50,75.90,2.73,7.00,65.00,1947.00,,60.00,583.00
1898,Aug,South Central,SLM,79.90,95.80,73.80,9.14,7.00,75.00,2745.00,,2.00,1206.00
1898,Aug,South Central,CMB,77.10,90.50,71.90,0.35,1.00,80.00,2450.00,,31.00,1022.00
1898,Aug,East Coast South,NGP,83.00,97.00,77.60,4.17,5.00,74.00,3795.00,,430.00,263.00
1898,Aug,East Coast South,TRC,82.40,98.90,77.70,4.13,6.00,65.00,2496.00,,491.00,384.00
1898,Aug,East Coast South,MDS,82.90,95.10,77.40,7.15,9.00,71.00,2417.00,,298.00,795.00
1898,Aug,East Coast Central,MSL,82.20,91.80,77.80,9.84,8.00,82.00,5513.00,,1451.00,1601.00
1898,Aug,Central,BLL,78.80,92.10,74.20,0.88,3.00,57.00,1823.00,,11.00,595.00
1898,Aug,East Coast North,VZG,84.20,92.40,79.40,1.43,5.00,73.00,2425.00,,0.00,2019.00
1898,Sep,South,MDR,80.80,92.50,74.50,11.59,13.00,72.00,1893.00,,10.00,579.00
1898,Sep,South Central,SLM,77.50,89.90,72.40,8.60,13.00,84.00,2829.00,,2.00,1170.00
1898,Sep,South Central,CMB,75.40,89.10,70.90,2.55,7.00,86.00,2693.00,,1.00,1070.00
1898,Sep,East Coast South,NGP,81.30,92.40,76.60,4.66,6.00,78.00,3821.00,,334.00,248.00
1898,Sep,East Coast South,TRC,80.20,94.70,75.60,3.25,6.00,74.00,2246.00,,271.00,365.00
1898,Sep,East Coast South,MDS,81.20,91.30,76.20,8.20,9.00,80.00,2051.00,,166.00,644.00
1898,Sep,East Coast Central,MSL,82.10,90.00,77.40,4.98,8.00,86.00,5017.00,,965.00,1540.00
1898,Sep,Central,BLL,76.60,88.90,73.20,5.47,8.00,65.00,1751.00,,4.00,490.00
1898,Sep,East Coast North,VZG,83.10,89.50,77.70,11.15,9.00,80.00,2464.00,,0.00,2000.00
1898,Oct,South,MDR,79.20,89.30,74.30,12.28,14.00,78.00,2131.00,,81.00,554.00
1898,Oct,South Central,SLM,78.20,89.20,72.00,3.98,8.00,83.00,3536.00,,0.00,1334.00
1898,Oct,South Central,CMB,76.60,87.90,71.50,9.24,14.00,84.00,2782.00,,1.00,1067.00
1898,Oct,East Coast South,NGP,80.60,89.20,76.40,12.19,14.00,85.00,4032.00,,272.00,258.00
1898,Oct,East Coast South,TRC,79.60,90.70,74.90,5.05,11.00,81.00,2138.00,,48.00,389.00
1898,Oct,East Coast South,MDS,80.20,88.20,74.70,16.31,17.00,85.00,1745.00,,45.00,217.00
1898,Oct,East Coast Central,MSL,82.00,89.60,76.40,4.10,5.00,85.00,3747.00,,219.00,1392.00
1898,Oct,Central,BLL,78.50,89.80,71.90,3.70,9.00,61.00,1592.00,,0.00,385.00
1898,Oct,East Coast North,VZG,82.10,88.90,75.80,9.68,7.00,77.00,2151.00,,0.00,1785.00
1898,Nov,South,MDR,77.30,85.70,72.00,7.97,14.00,78.00,2929.00,,121.00,853.00
1898,Nov,South Central,SLM,74.00,84.60,68.40,11.63,12.00,84.00,4160.00,,0.00,1543.00
1898,Nov,South Central,CMB,73.40,84.00,68.70,5.69,11.00,87.00,3369.00,,0.00,1400.00
1898,Nov,East Coast South,NGP,77.90,82.70,74.60,27.78,16.00,83.00,4507.00,,158.00,282.00
1898,Nov,East Coast South,TRC,76.20,85.10,71.90,8.23,11.00,84.00,2613.00,,57.00,431.00
1898,Nov,East Coast South,MDS,77.50,84.00,72.90,19.79,14.00,86.00,1642.00,,41.00,151.00
1898,Nov,East Coast Central,MSL,75.90,84.10,71.70,12.42,9.00,84.00,3218.00,,30.00,1307.00
1898,Nov,Central,BLL,73.10,86.50,66.10,1.80,4.00,65.00,1769.00,,0.00,395.00
1898,Nov,East Coast North,VZG,75.90,83.90,69.50,12.16,5.00,76.00,2360.00,,0.00,1985.00
1898,Dec,South,MDR,76.10,84.70,71.10,2.26,5.00,73.00,2959.00,,95.00,823.00
1898,Dec,South Central,SLM,73.40,84.80,66.30,1.76,3.00,80.00,4239.00,,31.00,1534.00
1898,Dec,South Central,CMB,71.90,83.90,66.20,0.95,3.00,85.00,3458.00,,1.00,1418.00
1898,Dec,East Coast South,NGP,78.30,83.60,74.20,17.87,13.00,83.00,5211.00,,648.00,310.00
1898,Dec,East Coast South,TRC,74.90,84.50,70.50,6.95,10.00,81.00,3340.00,,379.00,459.00
1898,Dec,East Coast South,MDS,76.50,84.00,70.80,10.06,6.00,83.00,1667.00,,13.00,106.00
1898,Dec,East Coast Central,MSL,73.50,83.50,68.90,0.00,0.00,85.00,3251.00,,21.00,1348.00
1898,Dec,Central,BLL,70.80,87.00,63.30,0.00,0.00,67.00,1926.00,,51.00,510.00
1898,Dec,East Coast North,VZG,72.80,83.20,65.10,0.00,0.00,80.00,2583.00,,0.00,2183.00
1899,Jan,South,MDR,74.00,85.50,68.30,0.11,1.00,73.00,2711.00,,127.00,846.00
1899,Jan,South Central,SLM,71.40,86.50,63.60,0.00,0.00,75.00,4423.00,,578.00,1507.00
1899,Jan,South Central,CMB,69.80,85.70,64.10,0.00,0.00,82.00,3090.00,,42.00,1146.00
1899,Jan,East Coast South,NGP,76.30,83.70,72.60,0.70,1.00,77.00,7933.00,,3110.00,347.00
1899,Jan,East Coast South,TRC,72.60,85.80,67.10,0.89,2.00,80.00,4969.00,,1935.00,548.00
1899,Jan,East Coast South,MDS,73.70,83.90,66.80,0.06,0.00,79.00,1719.00,,9.00,200.00
1899,Jan,East Coast Central,MSL,70.70,83.00,64.80,0.00,0.00,88.00,2884.00,,1.00,1091.00
1899,Jan,Central,BLL,67.60,88.40,59.50,0.00,0.00,49.00,1756.00,,64.00,326.00
1899,Jan,East Coast North,VZG,69.00,82.10,62.40,0.21,1.00,78.00,2500.00,,0.00,2037.00
1899,Feb,South,MDR,76.30,90.70,69.40,0.00,0.00,73.00,2006.00,,38.00,680.00
1899,Feb,South Central,SLM,74.40,92.50,65.60,0.00,0.00,73.00,4175.00,,1125.00,1233.00
1899,Feb,South Central,CMB,72.60,91.90,66.50,0.14,1.00,76.00,2452.00,,120.00,998.00
1899,Feb,East Coast South,NGP,77.70,83.90,73.60,0.00,0.00,80.00,5410.00,,1503.00,277.00
1899,Feb,East Coast South,TRC,74.50,91.80,68.20,0.00,0.00,80.00,3054.00,,892.00,429.00
1899,Feb,East Coast South,MDS,76.10,85.90,68.90,0.00,0.00,81.00,1271.00,,2.00,156.00
1899,Feb,East Coast Central,MSL,76.30,86.40,68.90,0.09,1.00,88.00,2074.00,,0.00,757.00
1899,Feb,Central,BLL,74.90,94.20,66.60,0.00,0.00,50.00,1499.00,,69.00,180.00
1899,Feb,East Coast North,VZG,74.90,85.60,69.00,0.00,0.00,76.00,2114.00,,0.00,1784.00
1899,Mar,South,MDR,80.00,96.10,71.20,0.00,0.00,66.00,2328.00,,108.00,759.00
1899,Mar,South Central,SLM,78.00,98.20,68.20,0.00,0.00,69.00,3834.00,,715.00,1202.00
1899,Mar,South Central,CMB,75.70,97.00,68.20,0.00,0.00,68.00,2551.00,,164.00,1015.00
1899,Mar,East Coast South,NGP,81.00,88.00,75.10,0.28,1.00,76.00,3886.00,,259.00,294.00
1899,Mar,East Coast South,TRC,78.40,97.90,70.30,0.00,0.00,74.00,2121.00,,172.00,432.00
1899,Mar,East Coast South,MDS,78.90,90.40,71.20,0.00,0.00,81.00,1336.00,,0.00,174.00
1899,Mar,East Coast Central,MSL,79.10,91.10,71.80,0.00,0.00,87.00,2287.00,,0.00,883.00
1899,Mar,Central,BLL,80.20,100.90,72.00,0.00,0.00,41.00,2225.00,,323.00,351.00
1899,Mar,East Coast North,VZG,78.60,91.10,72.40,0.00,0.00,77.00,2015.00,,0.00,1623.00
1899,Apr,South,MDR,80.80,92.70,75.20,9.17,13.00,76.00,2257.00,,98.00,769.00
1899,Apr,South Central,SLM,80.90,95.30,74.40,5.72,6.00,76.00,3528.00,,697.00,1148.00
1899,Apr,South Central,CMB,78.20,91.80,72.20,5.48,9.00,79.00,2356.00,,102.00,969.00
1899,Apr,East Coast South,NGP,83.40,91.70,78.50,5.56,5.00,78.00,3490.00,,143.00,301.00
1899,Apr,East Coast South,TRC,81.80,95.30,76.10,9.70,6.00,79.00,1823.00,,23.00,324.00
1899,Apr,East Coast South,MDS,84.10,91.70,77.60,2.79,4.00,77.00,1271.00,,0.00,197.00
1899,Apr,East Coast Central,MSL,84.50,94.20,77.80,3.96,3.00,83.00,2547.00,,0.00,1016.00
1899,Apr,Central,BLL,82.30,98.90,75.80,2.23,6.00,47.00,2285.00,,313.00,466.00
1899,Apr,East Coast North,VZG,84.60,92.30,78.30,1.39,3.00,72.00,2102.00,,0.00,1699.00
1899,May,South,MDR,85.10,98.10,77.70,0.65,2.00,65.00,2506.00,,86.00,861.00
1899,May,South Central,SLM,82.90,97.40,75.70,4.05,6.00,71.00,3915.00,,665.00,1335.00
1899,May,South Central,CMB,79.60,95.40,73.50,0.40,1.00,79.00,2789.00,,94.00,1123.00
1899,May,East Coast South,NGP,86.10,100.40,80.10,2.46,1.00,71.00,3573.00,,18.00,332.00
1899,May,East Coast South,TRC,84.50,99.70,78.30,3.10,4.00,67.00,2062.00,,14.00,379.00
1899,May,East Coast South,MDS,87.40,99.20,80.80,0.95,1.00,65.00,1377.00,,10.00,257.00
1899,May,East Coast Central,MSL,98.30,100.10,82.40,0.11,1.00,79.00,3616.00,,0.00,1480.00
1899,May,Central,BLL,83.50,101.00,77.40,0.84,1.00,42.00,2178.00,,331.00,382.00
1899,May,East Coast North,VZG,87.40,95.10,81.70,3.28,4.00,71.00,2420.00,,0.00,2055.00
1899,Jun,South,MDR,84.90,97.60,77.10,0.00,0.00,62.00,2197.00,,17.00,750.00
1899,Jun,South Central,SLM,80.80,96.80,74.90,0.41,1.00,72.00,3473.00,,289.00,1343.00
1899,Jun,South Central,CMB,78.60,90.40,71.70,0.50,2.00,72.00,2622.00,,27.00,1048.00
1899,Jun,East Coast South,NGP,85.60,100.50,79.80,0.88,3.00,63.00,3402.00,,43.00,307.00
1899,Jun,East Coast South,TRC,84.00,100.10,79.20,0.16,1.00,60.00,1877.00,,17.00,369.00
1899,Jun,East Coast South,MDS,87.70,99.90,81.70,0.52,2.00,56.00,1227.00,,1.00,251.00
1899,Jun,East Coast Central,MSL,86.80,99.30,81.00,1.43,3.00,70.00,3516.00,,1.00,1487.00
1899,Jun,Central,BLL,80.10,94.00,76.10,1.79,3.00,51.00,1681.00,,164.00,347.00
1899,Jun,East Coast North,VZG,84.90,92.70,81.00,2.91,6.00,77.00,2357.00,,0.00,1862.00
1899,Jul,South,MDR,84.00,98.20,76.70,0.24,1.00,61.00,2229.00,,8.00,766.00
1899,Jul,South Central,SLM,80.60,98.00,74.30,0.74,1.00,70.00,3141.00,,159.00,1226.00
1899,Jul,South Central,CMB,77.80,90.90,71.20,0.28,1.00,74.00,2537.00,,15.00,987.00
1899,Jul,East Coast South,NGP,84.80,100.50,79.20,1.30,2.00,65.00,4042.00,,60.00,331.00
1899,Jul,East Coast South,TRC,84.10,100.10,78.50,1.35,1.00,58.00,2023.00,,92.00,383.00
1899,Jul,East Coast South,MDS,85.80,99.80,80.00,4.14,4.00,58.00,1237.00,,0.00,273.00
1899,Jul,East Coast Central,MSL,86.60,98.20,81.60,1.45,6.00,67.00,4166.00,,0.00,1889.00
1899,Jul,Central,BLL,79.70,93.10,74.90,0.08,1.00,52.00,1786.00,,188.00,353.00
1899,Jul,East Coast North,VZG*,85.60,93.80,81.30,0.29,2.00,68.00,2629.00,,1.00,2129.00
1899,Aug,South,MDR,83.60,98.30,76.70,0.47,1.00,64.00,2537.00,,1.00,853.00
1899,Aug,South Central,SLM,80.30,97.30,74.50,1.18,6.00,72.00,3031.00,,180.00,1114.00
1899,Aug,South Central,CMB,77.00,91.20,71.50,0.00,0.00,75.00,2410.00,,1.00,898.00
1899,Aug,East Coast South,NGP,83.80,97.60,79.00,1.49,3.00,69.00,4079.00,,71.00,396.00
1899,Aug,East Coast South,TRC,82.80,99.20,78.40,0.33,1.00,NA,1869.00,,0.00,398.00
1899,Aug,East Coast South,MDS,83.30,95.30,78.70,2.52,4.00,70.00,1295.00,,1.00,272.00
1899,Aug,East Coast Central,MSL,82.90,93.60,78.30,4.30,11.00,79.00,4411.00,,3.00,2194.00
1899,Aug,Central,BLL,78.60,93.80,74.00,0.96,2.00,56.00,1733.00,,70.00,359.00
1899,Aug,East Coast North,VZG,82.50,90.90,79.00,3.71,7.00,77.00,2619.00,,0.00,2247.00
1899,Sep,South,MDR,82.30,95.80,75.20,4.23,7.00,68.00,2217.00,,0.00,785.00
1899,Sep,South Central,SLM,78.00,92.20,72.50,12.08,13.00,80.00,2843.00,,61.00,1035.00
1899,Sep,South Central,CMB,76.20,90.40,70.50,1.40,5.00,82.00,2723.00,,0.00,975.00
1899,Sep,East Coast South,NGP,82.50,94.00,77.40,2.45,6.00,73.00,4028.00,,108.00,360.00
1899,Sep,East Coast South,TRC,81.40,96.80,76.20,3.66,4.00,71.00,1839.00,,0.00,339.00
1899,Sep,East Coast South,MDS,82.50,93.10,77.00,5.94,5.00,75.00,1308.00,,0.00,315.00
1899,Sep,East Coast Central,MSL,82.90,91.10,78.10,10.25,7.00,83.00,5130.00,,97.00,2424.00
1899,Sep,Central,BLL,77.10,90.40,72.90,7.91,9.00,61.00,1664.00,,113.00,274.00
1899,Sep,East Coast North,VZG,83.50,89.90,79.00,6.83,6.00,78.00,2692.00,,11.00,2202.00
1899,Oct,South,MDR,80.70,91.30,75.20,7.95,10.00,78.00,3294.00,,0.00,1052.00
1899,Oct,South Central,SLM,78.50,89.50,73.30,3.16,8.00,81.00,3549.00,,248.00,1228.00
1899,Oct,South Central,CMB,76.60,89.10,71.60,11.17,12.00,84.00,2835.00,,0.00,983.00
1899,Oct,East Coast South,NGP,79.90,87.00,76.40,36.54,11.00,84.00,4446.00,,60.00,358.00
1899,Oct,East Coast South,TRC,79.90,90.80,75.30,5.33,8.00,82.00,2081.00,,0.00,411.00
1899,Oct,East Coast South,MDS,80.20,87.30,74.80,22.29,16.00,86.00,1561.00,,0.00,359.00
1899,Oct,East Coast Central,MSL,82.00,89.80,76.40,1.94,5.00,82.00,4680.00,,105.00,2235.00
1899,Oct,Central,BLL,79.30,92.70,72.20,1.68,4.00,53.00,1730.00,,35.00,316.00
1899,Oct,East Coast North,VZG,81.90,88.70,77.20,8.36,5.00,72.00,2602.00,,4.00,2213.00
1899,Nov,South,MDR,78.10,88.50,73.90,0.59,2.00,75.00,2788.00,,0.00,949.00
1899,Nov,South Central,SLM,76.10,89.80,66.10,0.44,1.00,70.00,4817.00,,473.00,1736.00
1899,Nov,South Central,CMB,74.20,88.30,66.90,0.10,1.00,78.00,3324.00,,0.00,1291.00
1899,Nov,East Coast South,NGP,NA,NA,NA,10.35,9.00,NA,5142.00,,52.00,506.00
1899,Nov,East Coast South,TRC,77.10,88.60,71.30,0.53,2.00,78.00,2440.00,,0.00,546.00
1899,Nov,East Coast South,MDS,77.70,85.70,70.60,1.30,3.00,79.00,1528.00,,0.00,382.00
1899,Nov,East Coast Central,MSL,76.10,87.00,69.10,0.00,0.00,77.00,4078.00,,11.00,2074.00
1899,Nov,Central,BLL,73.80,90.50,64.20,0.15,1.00,52.00,1606.00,,7.00,326.00
1899,Nov,East Coast North,VZG,76.60,84.20,70.50,0.00,0.00,64.00,2770.00,,6.00,2364.00
1899,Dec,South,MDR,74.60,87.00,69.00,0.24,1.00,73.00,3754.00,,0.00,1449.00
1899,Dec,South Central,SLM,71.80,87.90,62.80,0.51,1.00,70.00,4858.00,,378.00,1516.00
1899,Dec,South Central,CMB,70.40,86.60,62.70,0.27,2.00,80.00,3408.00,,0.00,1304.00
1899,Dec,East Coast South,NGP,76.40,82.60,69.90,3.22,4.00,77.00,5881.00,,437.00,444.00
1899,Dec,East Coast South,TRC,72.90,85.90,67.40,1.22,3.00,78.00,2829.00,,142.00,539.00
1899,Dec,East Coast South,MDS,74.20,84.30,66.90,0.49,1.00,80.00,1668.00,,0.00,424.00
1899,Dec,East Coast Central,MSL,70.90,84.60,63.90,0.00,0.00,78.00,3441.00,,0.00,1919.00
1899,Dec,Central,BLL,69.30,88.20,60.50,0.00,0.00,53.00,1768.00,,0.00,373.00
1899,Dec,East Coast North,VZG,72.20,81.80,66.20,0.00,0.00,65.00,3177.00,,4.00,2700.00
1900,Jan,South,MDR,75.60,89.50,69.60,0.23,1.00,78.00,3633.00,,0.00,1528.00
1900,Jan,South Central,SLM,72.80,91.10,65.60,0.91,1.00,76.00,4264.00,,337.00,1279.00
1900,Jan,South Central,CMB,70.90,87.80,65.90,5.73,2.00,90.00,2976.00,,0.00,1168.00
1900,Jan,East Coast South,NGP,78.40,83.30,72.70,0.50,1.00,77.00,7318.00,,2042.00,507.00
1900,Jan,East Coast South,TRC,73.60,90.10,68.90,0.21,1.00,86.00,2870.00,,331.00,486.00
1900,Jan,East Coast South,MDS,74.10,84.90,67.30,0.33,1.00,86.00,1592.00,,2.00,395.00
1900,Jan,East Coast Central,MSL,73.30,85.80,67.00,0.00,0.00,86.00,2861.00,,0.00,1443.00
1900,Jan,Central,BLL,70.40,91.70,64.30,0.00,0.00,54.00,1774.00,,0.00,416.00
1900,Jan,East Coast North,VZG,74.20,82.80,69.90,0.00,0.00,79.00,2544.00,,0.00,2228.00
1900,Feb,South,MDR,78.60,94.50,71.40,0.00,0.00,78.00,2487.00,,0.00,846.00
1900,Feb,South Central,SLM,76.50,96.60,68.80,0.00,0.00,74.00,3133.00,,181.00,1009.00
1900,Feb,South Central,CMB,74.40,93.50,68.10,0.00,0.00,85.00,2410.00,,0.00,1075.00
1900,Feb,East Coast South,NGP,79.90,87.80,73.90,0.00,0.00,77.00,5289.00,,985.00,470.00
1900,Feb,East Coast South,TRC,76.90,95.60,70.60,0.00,0.00,80.00,2171.00,,120.00,426.00
1900,Feb,East Coast South,MDS,76.80,87.70,69.00,0.00,0.00,82.00,1338.00,,0.00,366.00
1900,Feb,East Coast Central,MSL,76.70,88.90,69.30,0.00,0.00,84.00,3152.00,,0.00,1563.00
1900,Feb,Central,BLL,77.00,97.60,69.70,0.00,0.00,40.00,1649.00,,0.00,405.00
1900,Feb,East Coast North,VZG,76.20,85.30,72.10,0.00,0.00,77.00,2038.00,,0.00,1776.00
1900,Mar,South,MDR,82.40,99.60,74.30,0.00,0.00,74.00,2765.00,,18.00,1027.00
1900,Mar,South Central,SLM,81.60,101.60,73.30,0.00,0.00,66.00,3051.00,,99.00,1140.00
1900,Mar,South Central,CMB,78.40,98.90,70.90,0.00,0.00,82.00,2709.00,,0.00,1352.00
1900,Mar,East Coast South,NGP,84.10,89.90,78.50,0.00,0.00,74.00,4517.00,,419.00,560.00
1900,Mar,East Coast South,TRC,81.60,101.20,74.80,0.00,0.00,74.00,2108.00,,27.00,383.00
1900,Mar,East Coast South,MDS,81.30,90.80,73.10,0.00,0.00,78.00,1390.00,,0.00,387.00
1900,Mar,East Coast Central,MSL,82.70,92.80,75.30,0.00,0.00,80.00,2906.00,,0.00,1497.00
1900,Mar,Central,BLL,82.90,102.30,74.70,0.20,1.00,36.00,1802.00,,0.00,518.00
1900,Mar,East Coast North,VZG,80.30,88.10,76.20,0.00,0.00,77.00,2427.00,,1.00,2029.00
1900,Apr,South,MDR,85.10,99.40,77.90,5.68,5.00,71.00,2903.00,,259.00,903.00
1900,Apr,South Central,SLM,84.00,100.80,77.30,3.87,10.00,71.00,2972.00,,13.00,1052.00
1900,Apr,South Central,CMB,81.10,98.30,74.60,3.01,5.00,80.00,2588.00,,1.00,1227.00
1900,Apr,East Coast South,NGP,84.90,92.60,80.20,3.97,6.00,76.00,4005.00,,179.00,552.00
1900,Apr,East Coast South,TRC,84.50,101.00,78.60,5.59,5.00,74.00,1966.00,,28.00,403.00
1900,Apr,East Coast South,MDS,84.40,91.90,77.60,3.09,4.00,78.00,1335.00,,1.00,339.00
1900,Apr,East Coast South,MSL,85.20,93.80,78.70,4.35,3.00,79.00,2877.00,,0.00,1630.00
1900,Apr,Central,BLL,85.50,103.60,78.70,2.27,4.00,48.00,1644.00,,0.00,467.00
1900,Apr,East Coast North,VZG,83.30,89.20,78.10,1.06,1.00,71.00,2359.00,,0.00,1987.00
1900,May,South,MDR,85.50,99.50,78.50,5.05,6.00,71.00,3327.00,,794.00,785.00
1900,May,South Central,SLM,85.10,102.50,78.70,1.79,5.00,71.00,3707.00,,3.00,1454.00
1900,May,South Central,CMB,81.40,95.70,75.30,1.65,4.00,82.00,2993.00,,15.00,1285.00
1900,May,East Coast South,NGP,86.70,98.30,81.60,1.38,3.00,73.00,5127.00,,452.00,690.00
1900,May,East Coast South,TRC,85.70,102.00,79.90,3.28,2.00,70.00,2535.00,,26.00,535.00
1900,May,East Coast South,MDS,87.70,96.00,82.00,0.00,0.00,69.00,1546.00,,4.00,466.00
1900,May,East Coast Central,MSL,88.10,96.60,81.50,0.22,1.00,79.00,3430.00,,0.00,1849.00
1900,May,Central,BLL,85.30,103.70,79.50,2.63,2.00,43.00,1525.00,,0.00,421.00
1900,May,East Coast North,VZG,85.90,91.80,80.60,1.69,2.00,74.00,2546.00,,10.00,2143.00
1900,Jun,South,MDR,85.00,94.50,73.30,0.32,1.00,65.00,3695.00,,1019.00,962.00
1900,Jun,South Central,SLM,82.70,98.50,76.60,0.88,3.00,69.00,3319.00,,0.00,1376.00
1900,Jun,South Central,CMB,78.20,90.30,72.90,2.28,7.00,81.00,3200.00,,18.00,1386.00
1900,Jun,East Coast South,NGP,86.80,100.60,81.10,0.18,1.00,64.00,6044.00,,1350.00,737.00
1900,Jun,East Coast South,TRC,84.80,99.30,79.40,1.96,3.00,63.00,2414.00,,79.00,470.00
1900,Jun,East Coast South,MDS,88.60,101.80,82.50,1.46,5.00,60.00,1493.00,,4.00,477.00
1900,Jun,East Coast Central,MSL,86.80,99.10,80.80,1.62,5.00,75.00,3766.00,,0.00,2300.00
1900,Jun,Central,BLL,82.00,96.30,77.40,1.07,4.00,51.00,1524.00,,0.00,426.00
1900,Jun,East Coast North,VZG,84.70,91.60,80.60,3.97,6.00,74.00,2879.00,,25.00,2443.00
1900,Jul,South,MDR,84.30,96.40,76.40,1.56,3.00,65.00,4013.00,,1472.00,846.00
1900,Jul,South Central,SLM,78.90,93.70,74.00,7.88,9.00,79.00,3022.00,,0.00,1244.00
1900,Jul,South Central,CMB,77.40,87.10,71.70,1.31,4.00,79.00,2918.00,,0.00,1275.00
1900,Jul,East Coast South,NGP,84.00,96.00,79.20,4.65,3.00,67.00,7523.00,,1949.00,816.00
1900,Jul,East Coast South,TRC,83.00,97.40,78.60,1.76,2.00,65.00,2329.00,,56.00,455.00
1900,Jul,East Coast South,MDS,84.10,95.90,79.20,1.88,8.00,68.00,1592.00,,15.00,449.00
1900,Jul,East Coast Central,MSL,82.50,92.20,78.10,10.73,12.00,80.00,4589.00,,300.00,2413.00
1900,Jul,Central,BLL,79.10,91.70,75.10,3.41,5.00,58.00,1914.00,,118.00,473.00
1900,Jul,East Coast North,VZG,83.10,90.60,79.40,4.96,6.00,75.00,3147.00,,31.00,2699.00
1900,Aug,South,MDR,84.70,98.20,76.50,5.96,3.00,64.00,3414.00,,1076.00,866.00
1900,Aug,South Central,SLM,79.90,93.30,74.50,1.58,5.00,76.00,2978.00,,0.00,1174.00
