Year,Month,Stations,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mch,Mfv,
1900,Apr,SAU,84.1,91.3,80.3,1.23,3,80,634,2737,
1900,Apr,BUR,81.5,98.9,75.9,3.44,5,77,522,2251,
1900,Apr,BRH,80.9,NA,75.5,1.77,3,74,545,3323,
1900,Apr,PUR,79.6,98.5,70.9,0.01,1,94,28925,5875,
1900,Apr,CUT,82.9,101.7,78.7,1.46,4,75,1484,2655,
1900,May,CHI,81.5,90.6,74.3,6.51,9,78,202,3340,
1900,May,DAC,80.8,92.6,72.9,5.81,10,79,290,4467,
1900,May,JES,82.7,94.5,74.7,7.18,8,81,252,3613,
1900,May,CAL,83.6,95.6,76.2,4.17,8,79,199,744,
1900,May,SAU,85.4,91.9,79.1,4.77,9,81,210,2500,
1900,May,BUR,82.1,95.9,76,6.03,9,78,71,1918,
1900,May,BRH,81.8,96.9,75.4,1.87,4,77,85,2219,
1900,May,PUR,81.3,95.9,72.8,3.03,7,95,7124,5733,
1900,May,CUT,85.4,101.5,79.5,3.13,5,72,2883,1881,
1900,Jun,CHI,82.1,87.7,76.7,27.44,18,86,93,3299,
1900,Jun,DAC,81.2,89.1,76.8,20.56,16,83,46,3095,
1900,Jun,JES,83.2,90.6,78.8,15.6,14,88,55,2437,
1900,Jun,CAL,83.9,92.1,79.3,10.15,13,86,176,741,
1900,Jun,SAU,85.5,90.5,82,14.54,10,85,119,2075,
1900,Jun,BUR,83.5,92,79.2,8.04,12,85,167,1756,
1900,Jun,BRH,82.8,91.4,78.7,6.86,11,86,91,1797,
1900,Jun,PUR,81.2,90.1,77.2,23.25,13,94,747,3734,
1900,Jun,CUT,85.5,97.6,81.5,3.96,7,77,2317,1603,
1900,Jul,CHI,80.6,86.1,76.6,18.87,21,87,23,4018,
1900,Jul,DAC,80.9,87.8,77,23.79,22,85,35,3997,
1900,Jul,JES,82.5,89,79.1,10.17,17,90,10,3300,
1900,Jul,CAL,82.4,89.7,79.2,8.68,16,89,168,950,
1900,Jul,SAU,83,88.9,80.9,16.39,11,89,165,22649,
1900,Jul,BUR,82.9,92.1,79.9,7.79,15,87,196,2119,
1900,Jul,BRH,82.7,90,79,16.81,16,89,245,2323,
1900,Jul,PUR,81.4,88.6,78.2,21.06,22,93,218,3696,
1900,Jul,CUT,82.7,92.4,79.7,8.72,14,84,2156,1910,
1900,Aug,CHI,81.6,87.7,77.3,9.28,17,87,34,3007,
1900,Aug,DAC,81.7,90.4,77.9,9.5,19,84,14,3616,
1900,Aug,JES,82.6,89.5,79.5,9.6,15,91,5,3479,
1900,Aug,CAL,82.3,89,78.9,16.28,25,90,97,1041,
1900,Aug,SAU,83,87.8,80.6,15.74,18,90,152,3221,
1900,Aug,BUR,83,90.2,79.7,8.79,13,88,96,2328,
1900,Aug,BRH,82.8,90,79.6,9.62,15,89,236,2818,
1900,Aug,PUR,83,90.8,80,5.68,10,90,15,3399,
1900,Aug,CUT,81.4,88.8,78.6,21.7,17,85,1216,1825,
1900,Sep,CHI,81.4,87.8,76.2,4.19,7,85,79,2811,
1900,Sep,DAC,81.6,89.2,76.8,5.04,10,84,79,3709,
1900,Sep,JES,81.6,87.8,77.9,22.06,13,90,33,3819,
1900,Sep,CAL,81,87.2,77.6,45.55,16,89,90,948,
1900,Sep,SAU,81.8,87.5,79,29.87,19,90,73,2851,
1900,Sep,BUR,80.8,87.5,77.9,17.55,17,89,18,2172,
1900,Sep,BRH,81,87.3,77.6,21.96,15,90,177,3666,
1900,Sep,PUR,NA,86.2,76.5,21.46,18,NA,26,3222,
1900,Sep,CUT,81.3,88.9,78,21.08,18,86,653,1747,
1900,Oct,CHI,79.4,88.2,72.4,1.51,4,85,39,3485,
1900,Oct,DAC,79.3,89.8,72.5,3.09,3,83,852,6376,
1900,Oct,JES,80.2,87.9,74.3,5.96,4,83,210,6637,
1900,Oct,CAL,79.5,88.6,74.5,0.82,4,83,462,1514,
1900,Oct,SAU,79.9,87.2,75.8,6.35,8,86,113,3670,
1900,Oct,BUR,79.2,89.2,74.5,0.15,1,79,83,3528,
1900,Oct,BRH,78.5,87.5,74,0.49,2,82,441,5120,
1900,Oct,PUR,74.1,87,69,1.33,2,94,226,4820,
1900,Oct,CUT,78.6,89.6,75.2,8.72,5,80,1748,3066,
1900,Nov,CHI,72,85.8,64.3,0,0,85,143,3153,
1900,Nov,DAC,73.3,86.3,62.6,0.02,1,77,2951,6716,
1900,Nov,JES,70.9,84,62.9,0.02,1,80,719,6671,
1900,Nov,CAL,71.5,84.2,63.6,0,0,80,280,1315,
1900,Nov,SAU,72.4,83.1,66.4,0.03,1,85,320,4115,
1900,Nov,BUR,70.6,85.6,64.3,0,0,73,367,3906,
1900,Nov,BRH,69.7,83.3,63.8,0,0,80,814,4787,
1900,Nov,PUR,64.6,82,60.3,0,0,92,339,5154,
1900,Nov,CUT,69.7,86.2,65.9,0,0,84,2154,2730,
1900,Dec,CHI,64.1,82.3,58,0,0,88,156,3795,
1900,Dec,DAC,63.4,81.9,55.1,0,0,76,2656,6951,
1900,Dec,JES,62,78.9,56,0.14,1,83,1015,7150,
1900,Dec,CAL,64.5,80.2,58.1,0.05,1,79,694,1513,
1900,Dec,SAU,65.8,79.8,60.6,0.07,1,89,1051,4709,
1900,Dec,BUR,63.4,81.3,58.6,0.2,2,74,1241,4586,
1900,Dec,BRH,61.6,78.4,56.7,0,0,81,867,4699,
1900,Dec,PUR,54.7,76,51.3,0.11,1,93,262,6691,
1900,Dec,CUT,66.3,84.5,63.4,0,0,86,1616,3357,
